,Название,Описание,Цена,words
4637,Велосипеды~Детский велосипед~Orbea MX 20 XC (2014),,22840,"детский_ADJ,велосипед_NOUN"
4638,Велосипеды~Дорожный велосипед~Cronus Latte 1.0 (2014),,11830,"дорожный_ADJ,велосипед_NOUN"
4639,Велосипеды~Дорожный велосипед~Kross Evado 3.0 Women (2015),,30874,"дорожный_ADJ,велосипед_NOUN"
4640,Велосипеды~Дорожный велосипед~Merida Crossway 20-D (2017),,30450,"дорожный_ADJ,велосипед_NOUN"
4641,Велосипеды~Горный велосипед~Kellys Reyon 10 (2015),,78583,"горный_ADJ,велосипед_NOUN"
4642,Велосипеды~BMX велосипед~Haro Boulevard  (2015),,21087,велосипед_NOUN
4643,Велосипеды~Шоссейный велосипед~Orbea Orca M-Team I (2015),,380460,"шоссейный_ADJ,велосипед_NOUN"
4644,Велосипеды~Дорожный велосипед~Orbea Boulevard Uni H40 (2013),,26360,"дорожный_ADJ,велосипед_NOUN"
4645,Велосипеды~BMX велосипед~Giant GFR F/W (2015),,13000,велосипед_NOUN
4646,Велосипеды~Детский велосипед~Stark Tanuki Girl 16 (2015),,6960,"детский_ADJ,велосипед_NOUN"
4647,Велосипеды~Дорожный велосипед~Commencal Uptown AL Signature (2015),,79200,"дорожный_ADJ,велосипед_NOUN"
4648,Велосипеды~Горный велосипед~Merida Big Ninety-Nine 1000 (2014),,73019,"горный_ADJ,велосипед_NOUN"
4649,Велосипеды~Шоссейный велосипед~Merida Ride 300-Juliet (2017),,55100,"шоссейный_ADJ,велосипед_NOUN"
4650,Велосипеды~Горный велосипед~Silverback Signo Tecnica (2015),,106950,"горный_ADJ,велосипед_NOUN"
4651,Велосипеды~Дорожный велосипед~KHS Ultra Sport 1.0 (2015),,23000,"дорожный_ADJ,велосипед_NOUN"
4652,Велосипеды~Горный велосипед~Stark Shooter 3 (2015),,25000,"горный_ADJ,велосипед_NOUN"
4653,Велосипеды~BMX велосипед~Giant GFR (2013),,8780,велосипед_NOUN
4654,"Велосипеды~Детский велосипед~Stels Pilot 190 18"" (2017)",,9430,"детский_ADJ,велосипед_NOUN"
4655,Велосипеды~Горный велосипед~Trek Marlin 6 29 (2016),,36350,"горный_ADJ,велосипед_NOUN"
4656,Велосипеды~Детский велосипед~Stark Bliss 24.1 (2017),,13640,"детский_ADJ,велосипед_NOUN"
4657,Велосипеды~Горный велосипед~Orbea Occam S30 (2013),,169510,"горный_ADJ,велосипед_NOUN"
4658,Велосипеды~Детский велосипед~Orbea MX 24 Dirt (2013),,12440,"детский_ADJ,велосипед_NOUN"
4659,Велосипеды~Горный велосипед~Stark Router 26.2 HD (2017),,23800,"горный_ADJ,велосипед_NOUN"
4660,Велосипеды~Горный велосипед~Specialized Epic Elite Carbon 29 World Cup (2016),,312000,"горный_ADJ,велосипед_NOUN"
4661,Велосипеды~Детский велосипед~Bulls Tokee Lite 18 (2017),,16500,"детский_ADJ,велосипед_NOUN"
4662,Велосипеды~Дорожный велосипед~Stevens City Flight Tour Gents (2014),,67000,"дорожный_ADJ,велосипед_NOUN"
4663,Велосипеды~Шоссейный велосипед~Norco Valence Sora Forma (2016),,54250,"шоссейный_ADJ,велосипед_NOUN"
4664,Велосипеды~Горный велосипед~Trek X-Caliber 7 (2017),,48000,"горный_ADJ,велосипед_NOUN"
4665,Велосипеды~Горный велосипед~Silverback Vida 4 (2013),,36430,"горный_ADJ,велосипед_NOUN"
4666,Велосипеды~Горный велосипед~Specialized Hardrock Disc 650b (2016),,32351,"горный_ADJ,велосипед_NOUN"
4667,Велосипеды~Горный велосипед~Cronus Coupe 0.5 (2014),,12598,"горный_ADJ,велосипед_NOUN"
4668,Велосипеды~Шоссейный велосипед~Orbea Orca B M50 (2014),,74900,"шоссейный_ADJ,велосипед_NOUN"
4669,Велосипеды~Дорожный велосипед~Kross Evado 2.0 (2017),,31980,"дорожный_ADJ,велосипед_NOUN"
4670,Велосипеды~Горный велосипед~Forward Next 1.0 disc (2015),,21900,"горный_ADJ,велосипед_NOUN"
4671,Велосипеды~Детский велосипед~Stark Rocket 24.3 HD  (2017),,19940,"детский_ADJ,велосипед_NOUN"
4672,Велосипеды~Горный велосипед~Black One Onix Trail 29 D Alloy (2017),,14590,"горный_ADJ,велосипед_NOUN"
4673,Велосипеды~Горный велосипед~Orbea Alma 29 H30 (2014),,90640,"горный_ADJ,велосипед_NOUN"
4674,Велосипеды~Горный велосипед~Cannondale Trail 4 27.5 (2015),,33000,"горный_ADJ,велосипед_NOUN"
4675,Велосипеды~Детский велосипед~Silverback Sally Single (2016),,25478,"детский_ADJ,велосипед_NOUN"
4676,Велосипеды~Горный велосипед~Rocky Mountain Soul 29 (2015),,48400,"горный_ADJ,велосипед_NOUN"
4677,Велосипеды~Шоссейный велосипед~Centurion Crossfire Carbon 4000 (2018),,150450,"шоссейный_ADJ,велосипед_NOUN"
4678,Велосипеды~Горный велосипед~Haro Steel Reserve 1.1 (2015),,32640,"горный_ADJ,велосипед_NOUN"
4679,Велосипеды~Дорожный велосипед~Giant Escape 1 (2012),,17490,"дорожный_ADJ,велосипед_NOUN"
4680,Велосипеды~Детский велосипед~Scott Spark JR 20 (2013),,18880,"детский_ADJ,велосипед_NOUN"
4681,Велосипеды~Детский велосипед~Trek Jet 20 E (2015),,18410,"детский_ADJ,велосипед_NOUN"
4682,Велосипеды~Горный велосипед~Giant Talon 27.5 3 (2014),,36100,"горный_ADJ,велосипед_NOUN"
4683,Велосипеды~Горный велосипед~Giant XTC Composite 29er 1 (2013),,120500,"горный_ADJ,велосипед_NOUN"
4684,Велосипеды~Шоссейный велосипед~Norco Valence Tiagra (2016),,118750,"шоссейный_ADJ,велосипед_NOUN"
4685,Велосипеды~Горный велосипед~Haro Flightline Carbon Pro 29 (2015),,217500,"горный_ADJ,велосипед_NOUN"
4686,Велосипеды~Горный велосипед~Bulls Sharptail 1 Disc (2014),,18160,"горный_ADJ,велосипед_NOUN"
4687,Велосипеды~Шоссейный велосипед~Kross Vento TR 1.0 (2017),,89020,"шоссейный_ADJ,велосипед_NOUN"
4688,Велосипеды~Горный велосипед~Stels Crosswind  (2017),,9960,"горный_ADJ,велосипед_NOUN"
4689,Велосипеды~Дорожный велосипед~Bulls Cross Bike 1 (2015),,34500,"дорожный_ADJ,велосипед_NOUN"
4690,Велосипеды~Детский велосипед~Merida Matts J Team (2018),,42630,"детский_ADJ,велосипед_NOUN"
4691,Велосипеды~Горный велосипед~Stels Navigator 510 V  (2015),,13270,"горный_ADJ,велосипед_NOUN"
4692,Велосипеды~Дорожный велосипед~Giant Roam 0 Disc (2016),,60300,"дорожный_ADJ,велосипед_NOUN"
4693,Велосипеды~Горный велосипед~Silverback Sesta Race (2015),,207060,"горный_ADJ,велосипед_NOUN"
4694,Велосипеды~Горный велосипед~Scott Genius 710 (2018),,314279,"горный_ADJ,велосипед_NOUN"
4695,Велосипеды~Детский велосипед~Format 6413 (2018),,21210,"детский_ADJ,велосипед_NOUN"
4696,Велосипеды~Дорожный велосипед~Norco Cityglide Womens (2016),,28750,"дорожный_ADJ,велосипед_NOUN"
4697,Велосипеды~Шоссейный велосипед~Silverback Scalera SBC (2017),,257600,"шоссейный_ADJ,велосипед_NOUN"
4698,Велосипеды~Горный велосипед~Giant Anthem X 3 (2013),,60984,"горный_ADJ,велосипед_NOUN"
4699,Велосипеды~Горный велосипед~Cronus Rover 1.0 (2014),,20137,"горный_ADJ,велосипед_NOUN"
4700,Велосипеды~Горный велосипед~Cube Stereo 150 HPA Race 27.5+ (2017),,166000,"горный_ADJ,велосипед_NOUN"
4701,Велосипеды~Горный велосипед~Stark Indy 26.2 HD (2017),,19940,"горный_ADJ,велосипед_NOUN"
4702,Велосипеды~Горный велосипед~Format 1411 29 (2016),,37990,"горный_ADJ,велосипед_NOUN"
4703,Велосипеды~Шоссейный велосипед~Scott Solace 30 FB disc (2016),,148904,"шоссейный_ADJ,велосипед_NOUN"
4704,Велосипеды~Шоссейный велосипед~Orbea Avant H70 (2015),,49980,"шоссейный_ADJ,велосипед_NOUN"
4705,Велосипеды~Горный велосипед~Cannondale Rush 29 2 (2015),,94913,"горный_ADJ,велосипед_NOUN"
4706,Велосипеды~Шоссейный велосипед~Giant TCR Advanced 2 (2013),,83200,"шоссейный_ADJ,велосипед_NOUN"
4707,Велосипеды~Горный велосипед~Haibike Seet HardSeven 2.0 (2017),,29900,"горный_ADJ,велосипед_NOUN"
4708,Велосипеды~Шоссейный велосипед~Scott Foil 30 (2018),,181289,"шоссейный_ADJ,велосипед_NOUN"
4709,Велосипеды~Горный велосипед~Merida Matts 40-MD (2013),,17185,"горный_ADJ,велосипед_NOUN"
4710,Велосипеды~Детский велосипед~Scott Voltage JR 26 (2018),,37030,"детский_ADJ,велосипед_NOUN"
4711,Велосипеды~Детский велосипед~Silverback Senza 24-D (2018),,24500,"детский_ADJ,велосипед_NOUN"
4712,"Велосипеды~Горный велосипед~Stevens Devils Trail 29"" (2014)",,76000,"горный_ADJ,велосипед_NOUN"
4713,Велосипеды~Горный велосипед~Trek Fuel EX 5 29 (2014),,99400,"горный_ADJ,велосипед_NOUN"
4714,Велосипеды~Дорожный велосипед~Giant Cypress W (2015),,17300,"дорожный_ADJ,велосипед_NOUN"
4715,Велосипеды~Горный велосипед~Bulls Copperhead 29 (2015),,102300,"горный_ADJ,велосипед_NOUN"
4716,Велосипеды~Детский велосипед~Schwinn Roadster Trike (2016),,8000,"детский_ADJ,велосипед_NOUN"
4717,Велосипеды~Электровелосипед~Bulls E-Stream (2015),,327936,велосипед_NOUN
4718,Велосипеды~Дорожный велосипед~Forward Tracer 1.0 (2017),,12100,"дорожный_ADJ,велосипед_NOUN"
4719,Велосипеды~Дорожный велосипед~Giant Roam 2 Disc (2014),,36800,"дорожный_ADJ,велосипед_NOUN"
4720,Велосипеды~Горный велосипед~Silverback Slade Expert (2017),,47200,"горный_ADJ,велосипед_NOUN"
4721,Велосипеды~Горный велосипед~Cannondale Trail 3 29 (2015),,63072,"горный_ADJ,велосипед_NOUN"
4722,Велосипеды~Дорожный велосипед~Norco Yorkville ST (2016),,24750,"дорожный_ADJ,велосипед_NOUN"
4723,Велосипеды~Горный велосипед~Trek Farley 6 (2015),,84460,"горный_ADJ,велосипед_NOUN"
4724,Велосипеды~Горный велосипед~Bergamont Revox 8.0 (2015),,108350,"горный_ADJ,велосипед_NOUN"
4725,Велосипеды~Дорожный велосипед~Giant Giant Rapid 1 TRI (2012),,39360,"дорожный_ADJ,велосипед_NOUN"
4726,Велосипеды~Электровелосипед~Eltreco Ultra EX Plus 500W (2017),,89900,велосипед_NOUN
